"order_id;""customer_id"";""order_status"";""order_purchase_timestamp"";""order_delivered_customer_date"";""customer_city"";""customer_state"";""product_id"";""price"";""freight_value"";""payment_type"";""payment_value"";""product_category_name"";""review_score"""
"06c0d448cbbe294852cab1310c63ab3b;""d854153b7476df74f10bda5c56d37413"";""delivered"";""2018-04-22 20:19:12"";""2018-04-25 19:52:40"";""sao jose dos pinhais"";""PR"";""900c2341f3b48dcc07b37f6e9e080b9d"";189.9;22.27;""credit_card"";384.34;""cama_mesa_banho"";1"
"4721161c08ff9843f9bada4af997622c;""9b7fdcb0d29891189acfa72ba1518d77"";""delivered"";""2017-02-16 13:16:12"";""2017-03-03 10:18:03"";""campanha"";""MG"";""242ec3ff603c92ddc1e59d83b9e40a2d"";25.0;20.8;""boleto"";45.8;""bebes"";5"
"3365749860804a01bf35b50fffcfe842;""31f4944b5a1f98a2056c825313c06376"";""delivered"";""2017-12-04 14:30:10"";""2017-12-20 00:06:16"";""curitiba"";""PR"";""389d119b48cf3043d311335e499d9c6b"";59.0;17.66;""credit_card"";76.66;""ferramentas_jardim"";5"
"a24b70bd7c0e606f160120c5114a303d;""04525298a3c6f9744df148b9f91dc0b2"";""delivered"";""2017-10-27 11:52:25"";""2017-11-14 21:19:43"";""chapeco"";""SC"";""362b773250263786dd58670d2df42c3b"";49.9;15.1;""credit_card"";65.0;""esporte_lazer"";5"
"a7b8a73bcc7bf3850dc9f4907c5ee6f2;""956346db615f7adb9ea991c5e4648c55"";""delivered"";""2018-06-18 08:14:02"";""2018-06-29 15:12:38"";""joinville"";""SC"";""a62e25e09e05e6faf31d90c6ec1aa3d1"";105.0;23.89;""boleto"";644.45;""relogios_presentes"";5"
"81c75e6fe26085262f147cf6a6c0d367;""bc9496f591b527b0b165c0f8908633a1"";""delivered"";""2017-12-30 13:43:48"";""2018-01-10 20:57:57"";""jatai"";""GO"";""44a6e4ecf7b48f87481c243383b1c4cf"";39.9;4.45;""credit_card"";172.93;""beleza_saude"";2"
"45beee86f9309e732ea650d21add5269;""38ca609e3a5351044a410087a76d25a9"";""delivered"";""2018-04-18 21:21:32"";""2018-04-20 10:47:53"";""sao paulo"";""SP"";""4b703444923b5e57bb73ba343f5ebab7"";35.9;7.39;""credit_card"";86.58;""cama_mesa_banho"";5"
"c3e4094adfa71210e702f8e3f90b5569;""befb9c2cbe0ffcea1a14e6be4f71cc9c"";""delivered"";""2017-12-12 19:45:01"";""2018-01-03 16:19:40"";""duque de caxias"";""RJ"";""d3d2f358e7e92dbbbc0a37d0b7435253"";188.87;21.81;""voucher"";21.28;""utilidades_domesticas"";3"
"96b796ae5c66cfff926cfe95448f1d85;""f27e39cb8fcb6fdce0f031e5d650c874"";""delivered"";""2017-06-02 14:40:22"";""2017-06-12 15:36:31"";""santa maria"";""RS"";""ff09b38ea3889c433325e313807936ea"";39.9;16.79;""credit_card"";113.38;"""";5"
"38fe76b8f86dd618f6647bb4f23d57de;""b4b478405c7dd5a6b087550d411fe5c8"";""delivered"";""2018-08-03 10:26:21"";""2018-08-11 18:24:19"";""braganca paulista"";""SP"";""8cd0af4160df609b19513a93e40899a6"";99.0;15.0;""credit_card"";114.0;""cama_mesa_banho"";2"
"c28475e383b1ded793fe443af4d1efca;""ca1f590191e53132651120a6e83a8de9"";""delivered"";""2017-10-05 12:29:35"";""2017-10-24 06:21:27"";""bom conselho"";""PE"";""17c4bd4269902c84acc14c497f282ddb"";324.99;18.71;""credit_card"";343.7;""telefonia"";4"
"8dea586c46b239e29ba83efef7e28ec2;""cd57a601749f3336f7ddb02cc028bfbb"";""delivered"";""2017-07-03 20:50:49"";""2017-07-20 20:21:30"";""rio de janeiro"";""RJ"";""0ec5f6f08cf32bc916d0ae089696a44a"";271.0;22.39;""credit_card"";293.39;""esporte_lazer"";4"
"061ba2e2d7544790b6ed6b5b4dd9278c;""45a5c55de4dd108a83c8f746bec3ef2b"";""delivered"";""2018-05-03 22:56:36"";""2018-05-23 10:33:08"";""itapetinga"";""BA"";""53b36df67ebb7c41585e8d54d6772e08"";110.0;0.0;""credit_card"";110.0;""relogios_presentes"";4"
"b1ce906877fd32ecc3216688454fe6cc;""d26e457780ad52f84e0125b43814c02e"";""delivered"";""2017-12-08 23:27:42"";""2017-12-14 16:34:01"";""sao bernardo do campo"";""SP"";""2136c70bbe723d338fab53da3c03e6dc"";29.0;7.78;""credit_card"";23.62;""relogios_presentes"";4"
"b5b535cb3c28e55f5013375fce94e054;""3d5e1680a5ea3bdeff64d5205fab5508"";""delivered"";""2018-03-27 15:48:32"";""2018-04-16 19:56:32"";""campo grande"";""MS"";""9ecadb84c81da840dbf3564378b586e9"";35.0;15.18;""boleto"";100.36;""moveis_decoracao"";4"
"0f405243033441a7910849f7f26fec2b;""a45f062b272abac9d99bbe7497247ba8"";""delivered"";""2018-04-27 14:14:17"";""2018-05-03 19:03:39"";""araras"";""SP"";""a5bbc554f75cf4afa2cd56791015ec27"";55.0;11.15;""credit_card"";66.15;""instrumentos_musicais"";5"
"c8328720517a06417715c52c03e52c89;""6c9d63dcc91fffd0889c697add8a03cd"";""delivered"";""2018-07-11 10:36:06"";""2018-07-20 23:19:45"";""santana do serido"";""RN"";""d285360f29ac7fd97640bf0baef03de0"";199.9;52.12;""credit_card"";504.04;""relogios_presentes"";3"
"4aa353cc7496d36dad27d939dfdfe59e;""2a8da2a879305eff063b850d75415039"";""invoiced"";""2018-03-26 00:13:51"";"""";""campinas"";""SP"";""5ccdf90770b6368962f99d5bdccb7ef1"";549.9;13.25;""credit_card"";563.15;""bebes"";1"
"f71c29e41d9d12d65f0e05f17fc6cecd;""4139b916aeaacb9ac5133afdffe2fdc4"";""delivered"";""2017-12-05 09:18:12"";""2017-12-15 17:11:00"";""chopinzinho"";""PR"";""f306d4917efd6c5a46bbb72b640313da"";43.0;16.11;""boleto"";59.11;""bebes"";5"
"6042c0c3800159373b3343dd442c86bd;""3d86c7409e155bf2b6490a0a3384a48c"";""delivered"";""2018-07-14 00:35:22"";""2018-07-25 17:32:01"";""guapore"";""RS"";""2ff995aead9c63a1f37a07b3664ead37"";72.99;50.8;""credit_card"";123.79;""moveis_sala"";4"
"e7d090145a4a427aa8353f51b00381cb;""6da199107f9bca1b26fe1fdac3937f6a"";""delivered"";""2018-03-26 23:13:08"";""2018-04-22 12:22:13"";""rio de janeiro"";""RJ"";""1127c7ede26c4c4d41eb80848d0bdb32"";80.0;18.14;""credit_card"";392.56;""moveis_decoracao"";1"
"10016b700b98966403aafded9f2e168d;""715f6330b32864005e645e571dbb2fe8"";""delivered"";""2017-11-25 16:22:05"";""2017-12-12 20:51:56"";""curitiba"";""PR"";""88d07a97123a341509effc395bf418c8"";29.9;15.1;""voucher"";13.89;""fashion_bolsas_e_acessorios"";4"
"e080fb7aef4b2d5905e95cfbd4ddc138;""8d1428dafa8c8d8018df598ec6fb9428"";""delivered"";""2018-03-22 21:29:11"";""2018-03-29 20:54:33"";""guarulhos"";""SP"";""437c05a395e9e47f9762e677a7068ce7"";47.65;7.39;""credit_card"";55.04;""beleza_saude"";5"
"bc42350f1283e4cdf88ad8aee1cb2971;""0ba74be179805cd74aeb7dc70fd0d054"";""delivered"";""2018-02-20 15:01:40"";""2018-03-01 14:29:03"";""sao paulo"";""SP"";""f8ea5fcf9c628485e01b9c3cf52728c2"";12.99;11.73;""credit_card"";49.44;""moveis_decoracao"";3"
"3e969ee3b96e0dfbc5541bb80591597b;""371e1236f73c27c52e1d25928463c0c2"";""delivered"";""2018-03-09 16:41:05"";""2018-03-15 18:04:04"";""diadema"";""SP"";""bec00ee6877f9d594709ce242ee4d0ec"";8.5;7.39;""credit_card"";15.89;""construcao_ferramentas_construcao"";5"
"d4ceda456a12b48a1f8a592aa2070b30;""e4bf116432cc20a97e01b9f6abfe6e98"";""canceled"";""2017-10-10 14:07:52"";"""";""ibira"";""SP"";""dbbaf4c939ff935365a67aee70c9b42a"";68.9;11.98;""credit_card"";80.88;""cool_stuff"";0"
"e167e5fec8b22247c94da22647f1d19c;""1c60500fec405139b425e44a16d37a0a"";""delivered"";""2017-05-27 19:13:02"";""2017-06-19 19:42:42"";""manaus"";""AM"";""b3e16658e1e1fbe944594fd267c488d8"";8.5;21.15;""credit_card"";29.65;""telefonia"";5"
"958c2c6f97278761a6dc851ac6bc0f1e;""4fa19f7da692e6bf9602aaad3c372eda"";""delivered"";""2018-03-27 18:05:05"";""2018-04-07 17:46:40"";""brasilia"";""DF"";""a02d0123079f4ae96001ba2010d1a2df"";250.0;54.55;""boleto"";304.55;""construcao_ferramentas_iluminacao"";5"
"c63f87e803b2bb102390ae4a77ece207;""fd43cf6f5a149e13209556985159d216"";""delivered"";""2018-07-13 18:42:19"";""2018-07-26 12:43:43"";""sorriso"";""MT"";""6fd82d8f842424334fedf31190e54d24"";55.0;22.32;""credit_card"";77.32;""relogios_presentes"";5"
"04d95724f8e595ca13c0806541d39973;""e95994d81b2fd9150bace0cd8a7b8024"";""delivered"";""2018-03-19 10:05:40"";""2018-03-21 18:24:20"";""cotia"";""SP"";""e6746d9281278108ca3319c4f0e6d05e"";130.5;7.78;""credit_card"";138.28;""perfumaria"";5"
"de9a3a4892ed94ca9e82655bdae1b840;""798741b4332a186edf3fd721754e23dc"";""delivered"";""2018-03-06 08:19:25"";""2018-03-27 20:32:57"";""puxinana"";""PB"";""53ea9da485f6aed8a6f03a85831fe021"";219.0;52.03;""credit_card"";271.03;""relogios_presentes"";4"
"fc6e9a6cd6985d3d454cccfdfdf66931;""bc24781aafb6ba52afdae67ebb4ba3f0"";""delivered"";""2018-01-25 19:50:58"";""2018-02-06 00:34:19"";""sao paulo"";""SP"";""71b3b750619385c825054d16cd9584d0"";119.9;18.46;""voucher"";103.59;""moveis_decoracao"";5"
"b8b3f1a93f6899699c4cfab3f0cb85e0;""63f58793879e91091b56be7228ded7fe"";""delivered"";""2017-09-08 14:49:36"";""2017-10-15 16:43:36"";""viamao"";""RS"";""e33c6721bcdf0d089860c6c1cf7ad5b6"";89.99;18.87;""credit_card"";125.74;""esporte_lazer"";1"
"d1537836c453f9672f80c422d1af8cab;""d1e0cbdd01f00d151ff8e890d9a8f612"";""delivered"";""2018-02-26 17:45:47"";""2018-03-20 16:03:22"";""orlandia"";""SP"";""e53e557d5a159f5aa2c5e995dfdf244b"";74.9;3.31;""boleto"";446.4;""informatica_acessorios"";1"
"411b8901b201804f134429744b17b686;""c5bbfe67cb7212c9e6390fcd598caf85"";""delivered"";""2017-09-18 18:51:12"";""2017-09-22 15:12:45"";""sao paulo"";""SP"";""fa4e8255202fd921350a6fc716710dae"";248.99;9.0;""voucher"";127.94;""informatica_acessorios"";5"
"15fbcfbb34bc49b1bd1cdbbb676de135;""cd482c40033b2a1107deb3d9a10d14f7"";""delivered"";""2018-06-07 06:51:59"";""2018-06-25 18:05:17"";""erechim"";""RS"";""a62e25e09e05e6faf31d90c6ec1aa3d1"";105.0;23.66;""boleto"";128.66;""relogios_presentes"";4"
"ec32da64530edaf31b54d88fce2d1da7;""3bb2ca99ebaefce6b686af18c74833c3"";""delivered"";""2018-01-08 21:16:36"";""2018-01-17 16:38:15"";""sao jose do rio preto"";""SP"";""341510944cbf67a53d3ab835498921c1"";74.0;13.54;""credit_card"";175.08;""cama_mesa_banho"";3"
"229e63c6692ae32cdc9c4ba2851efba6;""c1be99ad4f0115a447fc254886786926"";""delivered"";""2018-06-09 15:28:26"";""2018-06-18 19:11:47"";""tapes"";""RS"";""57552a168008a60472e3e6bb351422e7"";29.0;18.23;""credit_card"";47.23;""bebes"";5"
"3da8b1bbe6650411cf568285bb956f90;""885d7e16b3febef0a036aa5ebbba9659"";""delivered"";""2018-04-17 15:50:16"";""2018-04-25 18:28:53"";""sao paulo"";""SP"";""89321f94e35fc6d7903d36f74e351d40"";27.9;7.87;""boleto"";71.54;""alimentos"";5"
"f732c55a86efa8dc400f0f4fae25a411;""2a65e1ddf149b70a450c12196a47a618"";""delivered"";""2018-03-19 14:05:30"";""2018-04-02 19:52:07"";""belo horizonte"";""MG"";""669fa1d24065522c00675fb575c1adb4"";39.9;7.71;""credit_card"";47.61;""beleza_saude"";5"
"342aec7e6313f37e8c61478fa378b7dc;""5b1994bd2076858421ee0d203c3cd206"";""delivered"";""2017-10-12 16:16:15"";""2017-10-19 16:16:07"";""santa luzia"";""MG"";""f788dd44fc883f0664693a6dea50437f"";39.0;16.11;""credit_card"";55.11;""brinquedos"";5"
"522527427b29a3fefe865a02a7a78962;""fdd60720327e89295c1c7a3bf2c94bdc"";""delivered"";""2017-10-03 22:44:57"";""2017-10-24 19:43:29"";""pato branco"";""PR"";""e2c3ed9aaddfd2312a6a5fe9b3ddadd3"";99.99;15.45;""credit_card"";115.44;""brinquedos"";5"
"ed63d1955429b2d9b6172c755b4fa1b2;""f37b50df65da43da826393fd732a5b8a"";""delivered"";""2018-03-16 15:45:55"";""2018-03-27 02:33:36"";""contagem"";""MG"";""9c6704903ee7bc2b10029e64f76d749b"";74.9;42.11;""boleto"";152.3;""moveis_decoracao"";5"
"71bd50400074bcb6afdacdccb82a5478;""1071adb636fc88d3329940274c15ac17"";""delivered"";""2017-05-14 16:08:22"";""2017-05-28 04:04:00"";""sao bernardo do campo"";""SP"";""3907f392eb7a6ba1d75fb55b28f7a27e"";161.9;8.88;""credit_card"";170.78;""brinquedos"";1"
"bd76688da0406f5c377080cc43888b5e;""6e7d0829bdbbcd61c6d863922f942daf"";""delivered"";""2017-06-27 15:34:03"";""2017-07-07 19:17:52"";""nova iguacu"";""RJ"";""c73628b1c3144b2e0c9c88072f21a213"";99.0;16.94;""credit_card"";115.94;""automotivo"";5"
"9acd90340738747388bfb3af3f39ce47;""c53cf831125f554f5c949c913a511bb2"";""delivered"";""2017-10-12 20:30:00"";""2017-10-25 16:32:25"";""piraquara"";""PR"";""54775e8961e1b9875d235541a2048ddc"";20.0;14.1;""debit_card"";34.1;""automotivo"";5"
"707b0eb6ced8aa82b4f0329a0ee3f3a9;""19bd8e276e722962a4df7a2acb53ced5"";""delivered"";""2017-12-03 10:42:38"";""2017-12-18 19:18:39"";""cajati"";""SP"";""c0603988d17e4588dfce0f7f01978557"";35.97;15.1;""credit_card"";51.07;""cama_mesa_banho"";5"
"714116faf20798923fc240671c0032a9;""383f73c1e337479527aee5263f415639"";""delivered"";""2017-11-21 11:57:16"";""2017-12-07 01:17:01"";""dias d'avila"";""BA"";""53759a2ecddad2bb87a079a1f1519f73"";59.9;19.66;""credit_card"";159.12;""ferramentas_jardim"";2"
"635d6eda3af27d4cdcee17a82b7aca92;""bdbe54565d106f2e7717db1c4334c6c6"";""delivered"";""2017-05-19 16:38:56"";""2017-05-26 17:23:09"";""belo horizonte"";""MG"";""6548c9763cc930450fb8b73c3353812f"";41.9;16.56;""credit_card"";121.02;""utilidades_domesticas"";5"
"8073689e990d7df74e9c53a005260b54;""f2a8619b531ec9f3c3d56b86190aea94"";""delivered"";""2018-04-25 08:16:25"";""2018-04-26 18:28:35"";""sao paulo"";""SP"";""c92a761aaccfb831d4220d44648f260a"";24.9;7.87;""credit_card"";32.77;""ferramentas_jardim"";5"
"51c8ce1ad9c1fdebc69cc37fbff27f5a;""795c01cbad1e9ef6aa33ffd9064d8df2"";""delivered"";""2017-10-27 00:12:27"";""2017-11-15 09:32:24"";""bage"";""RS"";""88ab3ce1ded665150c5cd6adcc5287e0"";59.9;15.17;""credit_card"";75.07;""cama_mesa_banho"";5"
"3b79ab8b274076a431f241974efa49f7;""a92c8bfa458db3ca83aa9c9a01fb4b69"";""delivered"";""2018-03-15 08:07:29"";""2018-03-20 18:12:24"";""sorocaba"";""SP"";""0ec7b6a863e219792bc4d50d3a62a839"";148.9;13.95;""credit_card"";162.85;""cama_mesa_banho"";5"
"aac83029cedfde867c3b10c7762d84cd;""e0914eefae8c413678da6e1c5fbb1ca2"";""delivered"";""2017-10-03 23:55:15"";""2017-10-13 16:39:50"";""sumare"";""SP"";""8c591ab0ca519558779df02023177f44"";99.0;34.05;""credit_card"";133.05;""ferramentas_jardim"";5"
"1d251ab94983c4adb11e4b168abb1439;""230ab395e91b2421bd00ea45b60b23cb"";""delivered"";""2018-03-07 23:46:19"";""2018-03-16 13:58:58"";""cascavel"";""PR"";""fb92dc4602bd9224e0e267496748afc5"";219.0;19.41;""voucher"";53.89;""relogios_presentes"";5"
"1b5c359c2188ceeab2777c0d27e7c343;""2920fb46b9b54caf47e17d137ca38985"";""delivered"";""2017-12-25 06:44:48"";""2017-12-27 22:59:36"";""taboao da serra"";""SP"";""cd48f265a63e13b762601f5f794c5fca"";57.49;9.94;""credit_card"";67.43;""bebidas"";5"
"5d508403951477c6ca3f8fb41f351658;""29588af43a7f8d1ac968a59f8a504036"";""delivered"";""2018-03-13 23:37:18"";""2018-03-28 17:48:26"";""aparecida"";""SP"";""5ca5d42f98d39aa421923c2fde2c1558"";998.0;50.57;""credit_card"";498.57;""eletroportateis"";4"
"063bbb83c80ba8c04934c9ff389be77a;""2219a3cc521a24bad7f19a67dc498e5d"";""delivered"";""2018-02-07 08:52:01"";""2018-02-19 22:22:11"";""juiz de fora"";""MG"";""ee0c1cf2fbeae95205b4aa506f1469f0"";53.99;15.13;""credit_card"";69.12;""perfumaria"";5"
"abb281f6fc9e025d48c27cbe5ae13c24;""ea1875bf521c8ae175fbf16abd1298dc"";""delivered"";""2018-06-16 20:11:37"";""2018-06-20 17:28:32"";""taubate"";""SP"";""4363f22966358bced013833537034474"";97.99;47.77;""credit_card"";145.76;""cama_mesa_banho"";5"
"23c6b96eb0aa6024129f306af7befe3e;""2d0ef7c75a0403680d304c62ba3b2721"";""delivered"";""2018-08-12 10:08:01"";""2018-08-27 19:27:52"";""artur nogueira"";""SP"";""e59dd207c69d86e890febadc796d1078"";125.0;14.22;""credit_card"";139.22;""cool_stuff"";1"
"3c32b5ee0d19331febeea91a6fbf37c8;""279a09411f28ae559c302075deafbae5"";""delivered"";""2018-08-03 10:13:50"";""2018-08-15 02:04:44"";""sao luis"";""MA"";""2136c70bbe723d338fab53da3c03e6dc"";29.0;22.92;""credit_card"";51.92;""relogios_presentes"";4"
"c2dd9179058f80c2932abec56feb7b7e;""7ff339e9bc25bd16cf4d52a133e3b54a"";""delivered"";""2018-01-26 19:00:49"";""2018-02-02 21:13:08"";""sao paulo"";""SP"";""83b92639fffd1d55c9e04c77c86d8d2c"";79.43;8.3;""credit_card"";87.73;""informatica_acessorios"";5"
"7db5f2eb8f5f54db9f9e71ba4296bcbf;""205df4889b5510ff3f9d8a4ec4a1b421"";""delivered"";""2017-05-30 11:00:28"";""2017-06-14 16:27:54"";""paracatu"";""MG"";""2a2d22ae30e026f1893083c8405ca522"";134.9;29.34;""voucher"";0.01;""cama_mesa_banho"";5"
"3449aa90c200ac98335249ce9f0e3151;""672fd46db2cd92beb42ce95dded37e49"";""delivered"";""2018-04-03 13:35:33"";""2018-04-10 01:41:57"";""formigueiro"";""RS"";""2eb2543712366c95191841792a725a23"";49.9;13.47;""boleto"";63.37;""utilidades_domesticas"";3"
"c5267c7bad3d532ba30cf3b72596d3de;""1b5b9f2f891b9cc15d72be9947f7bfdb"";""delivered"";""2018-07-22 00:26:45"";""2018-07-26 21:06:47"";""limeira"";""SP"";""0a4f9f421af66d2ea061fbb8883419f7"";110.32;8.03;""credit_card"";118.35;""beleza_saude"";5"
"7319bf0ded2ef22e7388002ce157a95a;""2503901fe01cbd9dd73dd74547249c0c"";""delivered"";""2017-12-01 08:38:26"";""2017-12-08 15:34:07"";""sao jose do cerrito"";""SC"";""3ba2b0de14984ce8f072c58be8d701dd"";99.9;21.19;""credit_card"";121.09;""brinquedos"";5"
"6147a4d49752afd35a119d794e481588;""938698ae953596e231326da5ff220f68"";""shipped"";""2017-04-25 13:35:09"";"""";""brasilia"";""DF"";""ea6d336eee5645b36bd18f202f90c58d"";29.9;17.78;""credit_card"";47.68;""automotivo"";3"
"6d8660f8e645acd678cc75068d4fbcf0;""ea3a22583524fd4920f5e3caf9d50968"";""delivered"";""2018-02-06 15:18:57"";""2018-02-20 23:54:30"";""votuporanga"";""SP"";""79c0ace2ccf0da036e787875a49151a4"";379.0;71.53;""boleto"";901.06;""moveis_cozinha_area_de_servico_jantar_e_jardim"";5"
"176ab7788ed5343b09c9c5442f613614;""b80adce6a72fc096b80a540312a24a95"";""delivered"";""2017-05-29 23:18:24"";""2017-06-19 20:09:36"";""paulista"";""PE"";""a50acd33ba7a8da8e9db65094fa990a4"";117.3;26.96;""credit_card"";144.26;""automotivo"";5"
"8d9de4f71359b674f9e16be4c40bf358;""7cf345a01640ff975fc5e3baea23e56a"";""delivered"";""2018-06-15 00:04:40"";""2018-06-19 18:28:42"";""tatui"";""SP"";""145978af3e89b318be0b717a0953649a"";19.9;12.8;""credit_card"";32.7;""informatica_acessorios"";5"
"7d968bc979aa1c9884fb1cd6e4e76f64;""37991a544e6b4464522b1b09e11ca843"";""delivered"";""2018-01-16 17:54:02"";""2018-01-27 14:48:25"";""sao paulo"";""SP"";""52218df62a3f5f88049701f0c460122a"";8.33;15.1;""boleto"";23.43;""automotivo"";5"
"581485f89782bb075ada5368b8c8e74f;""2f83edd70a220bd02663e0915a55e5ea"";""delivered"";""2017-12-07 13:29:45"";""2017-12-19 15:18:02"";""belo horizonte"";""MG"";""216bfe821826c195bf9da55b12a6c296"";12.9;14.1;""boleto"";109.5;""eletronicos"";1"
"c52c7fbe316b5b9d549e8a25206b8a1f;""88324c93ce11436ae046563bf0da285c"";""delivered"";""2018-03-19 18:58:49"";""2018-03-28 17:45:55"";""rio verde"";""GO"";""0e1fa2aadc04afbf8fb30200aeba06a2"";129.0;50.97;""credit_card"";1619.73;""utilidades_domesticas"";1"
"81277706855c514ff89aaaf67d45db24;""4c48be8f6a938ef775ba2c4b4ecb64e1"";""delivered"";""2018-05-09 11:29:02"";""2018-05-17 14:04:27"";""mirandopolis"";""SP"";""3354a4e684f5e7199f9407db70ccd92b"";89.99;9.93;""credit_card"";99.92;""cool_stuff"";5"
"fda88f9d411c7657f60cce02440ec0f8;""f84f2bfff318701e67be6ec061d0f59d"";""delivered"";""2018-02-22 01:35:44"";""2018-03-20 22:41:56"";""rio de janeiro"";""RJ"";""31fd02b02c33827cbde22902cf80338c"";35.0;14.1;""credit_card"";49.1;""utilidades_domesticas"";3"
"b8ec4e11fac601907005c18a78ccbae7;""d97b12cd0ea8ce1f4fceeceb8024cbd1"";""delivered"";""2017-08-14 10:39:02"";""2017-08-17 18:21:41"";""sao paulo"";""SP"";""79ad39409fa4bcc36b4b7f734c79c2a2"";69.99;7.78;""boleto"";77.77;""fashion_bolsas_e_acessorios"";5"
"8ccf9f0aa61387140e1e58cff856f9e3;""9a678ec11dfb61641f0abec1fef233a1"";""delivered"";""2017-04-19 14:52:12"";""2017-05-12 13:47:18"";""sao goncalo"";""RJ"";""5f287404fdf339bcbe657a37b6a4b048"";254.9;15.95;""credit_card"";270.85;""brinquedos"";5"
"41b6d9a83b4f55e253cc69d7cd6dd55c;""511bc36a7fa92687dc6fd1c5bc5e120f"";""delivered"";""2018-07-30 17:49:11"";""2018-08-07 15:48:36"";""diadema"";""SP"";""e7cc48a9daff5436f63d3aad9426f28b"";170.0;25.54;""credit_card"";391.08;""telefonia"";4"
"7dad3e4c9e11293ca4d3722f21378aca;""d15003ad70a7b2ab161ce123726d8048"";""delivered"";""2018-01-05 12:11:48"";""2018-01-26 18:27:32"";""rio de janeiro"";""RJ"";""719d571299707561c34ba04ab867b32a"";56.89;17.1;""debit_card"";232.0;""beleza_saude"";2"
"5a1102060039d732884f1bacf59268a0;""1d6d11fea42e7b1b454521e581e2adb7"";""delivered"";""2018-08-17 16:44:32"";""2018-08-30 20:07:09"";""campo grande"";""MS"";""5b98dda956628fc9eb2e9c56db3dbcdf"";34.0;18.34;""boleto"";104.68;""perfumaria"";5"
"458f5a6d4163d5b6de33cda5ec82ef10;""8e89cab186c88be523095a199d89bcb2"";""delivered"";""2018-07-09 18:26:31"";""2018-07-24 01:52:01"";""castelo do piaui"";""PI"";""045c0f3faa3d81ff1af071e0811b2711"";194.9;52.08;""voucher"";218.72;""relogios_presentes"";1"
"b674e463ea07d8a8fac9951be50283f1;""cdd95abd40476a4f5f391bbf0edb3735"";""delivered"";""2018-03-04 21:37:02"";""2018-04-02 17:37:50"";""barra mansa"";""RJ"";""55403fdc84a027ae6565b360af50e1ee"";229.9;16.36;""credit_card"";246.26;""perfumaria"";1"
"d7918e406132d7c81f1b845276b03a3b;""53504e2e5940107ff1e2e52a02cf6f8f"";""delivered"";""2017-07-13 17:54:53"";""2017-08-17 18:35:38"";""joao pessoa"";""PB"";""f32af0a8b0bcb05b60f05e8907ad8866"";29.9;21.15;""boleto"";153.15;""moveis_decoracao"";1"
"602a6242ac1fe2355d3e0ae1d53bf538;""934b524cd57581aaec591c2533baacad"";""delivered"";""2018-04-23 10:12:07"";""2018-04-30 23:51:21"";""joinville"";""SC"";""957bdadbdfc3aa7b33ac86d926721838"";100.0;13.82;""voucher"";113.82;""beleza_saude"";5"
"259fe605870f08ddf83ebb61f204b9e1;""0a7dbfcfdf274bc1e1965b91489ba2f9"";""unavailable"";""2017-08-17 08:58:59"";"""";""bauru"";""SP"";"""";0.0;0.0;""boleto"";52.59;"""";1"
"4a71e2b3cccb7dba085c8961c746578f;""7de868d6c387e60f129e85ddaf6de179"";""delivered"";""2018-02-22 15:23:48"";""2018-03-09 03:08:22"";""canoas"";""RS"";""44a34214a57dc373dcd80f54c919d006"";29.5;16.11;""boleto"";45.61;""esporte_lazer"";4"
"5caa25c9728cc479d73358c3cd899f08;""36ab8aaa5cc1c5972e45deec833beff6"";""processing"";""2017-06-06 21:42:04"";"""";""feira de santana"";""BA"";""d389bacae4eb98af95b782dae3b7f03a"";759.0;22.88;""credit_card"";781.88;""relogios_presentes"";1"
"1f3d431152e91775a11e3354e8f055a7;""b0a64704e1ca864517f928c1bb099c17"";""delivered"";""2017-03-26 14:07:21"";""2017-04-03 13:15:36"";""porto alegre"";""RS"";""49c934af2be4194ac63262d60745fcb0"";67.0;15.68;""credit_card"";82.68;""esporte_lazer"";5"
"946f9c80195609dbdd3258b549d8fe16;""1096853e9f9a4dd0071b983a7d0501bd"";""delivered"";""2017-04-26 13:34:20"";""2017-06-02 14:18:10"";""campinas"";""SP"";""7946cc9288ba7328ba3f7ef55c146d70"";180.0;15.43;""credit_card"";195.43;""pet_shop"";1"
"c0086672990e6dae8d6be4ccb38ab854;""fe141070931f6090431da3c87c9be4ff"";""delivered"";""2017-06-15 21:19:16"";""2017-06-28 10:32:39"";""barueri"";""SP"";""cec09725da5ed01471d9a505e7389d37"";69.9;16.12;""credit_card"";86.02;""esporte_lazer"";5"
"214c5f0c9cd86a432fd1c37cf8b20328;""78f88ec4242f01948963c37379b9698b"";""delivered"";""2017-09-16 17:06:18"";""2017-10-04 19:02:52"";""uruara"";""PA"";""9b9d1c4bd979b93c138044e032f99780"";99.99;29.1;""credit_card"";129.09;""cool_stuff"";5"
"2a3a13617346c0fca6180bbf422d7542;""cdb99897893ebbeb4c7d6dd693953e24"";""delivered"";""2018-05-09 17:35:25"";""2018-05-16 12:26:50"";""sao paulo"";""SP"";""329c661807f085964b1877bfeca6ff73"";149.96;19.13;""credit_card"";169.09;""moveis_decoracao"";4"
"3bc383f96dded5aa5e75309ecab074c5;""2090d890643c458aea7ccf5046cee92a"";""delivered"";""2017-11-30 14:14:17"";""2017-12-10 14:13:08"";""ipatinga"";""MG"";""8844bd4b8ca8f93603694ca2bceb77e9"";84.99;21.08;""credit_card"";106.07;""beleza_saude"";5"
